Ti S_Ti j F(Ti,S_Ti,j) 
0.722772 120.025299 58 0.000000
0.732673 100.050117 74 0.000000
0.742574 99.792267 75 0.000000
0.752475 110.653000 45 0.000000
0.762376 108.177032 73 0.000000
0.772277 120.141632 44 0.000000
0.782178 135.848511 30 37.692909
0.792079 131.076889 27 33.024258
0.801980 110.360260 45 0.000000
0.811881 124.857483 58 0.000000
0.821782 144.082642 21 45.862125
0.831683 99.350571 83 0.000000
0.841584 85.877678 85 0.000000
0.851485 122.231819 47 0.000000
0.861386 103.198555 84 0.000000
0.871287 82.576553 88 0.000000
0.881188 82.895531 89 0.000000
0.891089 84.534157 90 0.000000
0.900990 96.738770 88 0.000000
0.910891 107.584511 77 0.000000
0.920792 67.785889 93 0.000000
0.930693 82.537552 94 0.000000
0.940594 105.685944 92 0.000000
0.950495 116.416832 88 0.000000
0.960396 75.166977 97 0.000000
0.970297 98.156036 96 0.000000
0.980198 140.974167 38 40.801735
0.990099 90.446381 100 0.000000
0.009901 103.086678 1 8.433708
0.019802 97.808762 2 6.496609
0.029703 100.613045 3 8.808537
0.039604 105.773163 4 10.271179
0.049505 95.508186 5 4.309021
0.059406 102.263214 6 9.519004
0.069307 98.524940 7 5.794028
0.079208 96.664001 8 4.303818
0.089109 99.944389 9 6.492454
0.099010 94.093384 10 2.288899
0.108911 109.389397 10 16.361565
0.118812 94.953117 12 2.440555
0.128713 110.007095 12 17.061470
0.138614 102.309143 14 7.603629
0.148515 93.738297 15 1.922852
0.158416 108.456093 15 14.295698
0.168317 109.515633 9 14.280929
0.178218 106.978706 18 11.491842
0.188119 105.396339 19 9.524141
0.198020 100.159874 20 4.060730
0.207921 105.342781 21 8.529576
0.217822 107.420860 21 11.085429
0.227723 101.867920 23 4.973413
0.237624 101.310341 24 4.169632
0.247525 122.779747 14 30.428493
0.257426 90.368515 26 0.302255
0.267327 91.350105 27 0.300659
0.277228 110.471634 27 13.272260
0.287129 104.569328 29 5.495289
0.297030 108.121529 30 8.934543
0.306931 107.114502 31 7.225259
0.316832 93.857773 32 0.208704
0.326733 101.859573 33 1.876717
0.336634 111.200363 31 13.269114
0.346535 111.095222 33 12.329515
0.356436 110.487244 35 9.759762
0.366337 110.497238 2 5.953162
0.376238 83.338844 38 0.000000
0.386139 119.414696 31 23.722393
0.396040 140.184784 6 0.484667
0.405941 96.451035 41 0.000000
0.415842 124.771210 3 1.331316
0.425743 109.380699 42 0.000000
0.435644 114.910629 39 14.024138
0.445545 112.857796 20 17.114565
0.455446 125.891800 28 30.658911
0.465347 139.931076 26 45.353245
0.475248 166.245361 13 71.533836
0.485149 102.814865 38 0.218053
0.495050 104.536667 50 0.000000
0.504951 104.374550 50 0.000000
0.514852 128.115829 10 32.830330
0.524752 129.387421 32 33.760689
0.534653 103.388985 32 2.016881
0.544554 102.489029 55 0.000000
0.554455 104.184525 52 0.000000
0.564356 128.760254 2 0.412485
0.574257 93.354141 58 0.000000
0.584158 65.238548 59 0.000000
0.594059 78.340782 60 0.000000
0.603960 105.042732 50 0.000000
0.613861 115.321739 12 19.538319
0.623762 125.688683 25 29.463022
0.633663 84.170525 64 0.000000
0.643564 95.555367 53 0.000000
0.653465 105.473686 7 9.100372
0.663366 101.758934 66 0.000000
0.673267 80.104935 68 0.000000
0.683168 103.882698 53 0.000000
0.693069 109.224350 67 0.000000
0.702970 107.867882 25 8.913673
0.712871 123.665192 25 26.534826
0.722772 91.032608 73 0.000000
0.732673 126.274940 32 28.609396
0.742574 100.434616 57 0.000000
0.752475 97.751228 76 0.000000
0.762376 136.970840 16 39.032795
0.772277 109.393356 45 0.000000
0.782178 93.691994 70 0.000000
0.792079 84.621941 80 0.000000
0.801980 123.329865 11 25.339821
0.811881 92.254456 56 0.000000
0.821782 110.284691 43 0.000000
0.831683 96.096420 79 0.000000
0.841584 101.087570 85 0.000000
0.851485 105.590714 76 0.000000
0.861386 99.736771 41 0.000000
0.871287 136.343765 32 37.733871
0.881188 153.252853 10 54.523682
0.891089 92.825356 85 0.000000
0.900990 105.094215 91 0.000000
0.910891 120.977211 25 21.872381
0.920792 131.796387 23 32.407791
0.930693 89.086655 94 0.000000
0.940594 105.007538 95 0.000000
0.950495 106.840248 95 0.000000
0.960396 102.787910 97 0.000000
0.970297 126.997223 7 0.000000
0.980198 96.287621 52 0.000000
0.990099 114.443497 59 0.000000
0.009901 96.201439 1 5.421881
0.019802 106.192970 2 9.239260
0.029703 100.105362 3 8.265414
0.039604 97.631462 4 6.355307
0.049505 100.803818 5 8.439156
0.059406 106.059128 6 11.757929
0.069307 94.405991 7 3.162939
0.079208 101.596466 8 8.704886
0.089109 93.475151 9 2.421666
0.099010 100.134254 10 6.444695
0.108911 95.887993 11 3.047701
0.118812 109.347519 12 16.279966
0.128713 112.797981 8 9.035386
0.138614 103.800285 14 9.639072
0.148515 100.040665 15 5.149613
0.158416 104.644203 16 9.613116
0.168317 96.923332 17 3.201521
0.178218 108.683937 17 13.784525
0.188119 116.290855 13 23.219589
0.198020 111.547684 19 17.281961
0.207921 86.323425 21 0.107540
0.217822 90.705963 22 0.623773
0.227723 116.088234 11 22.989866
0.237624 96.580498 24 1.751934
0.247525 114.538414 15 20.749945
0.257426 94.582779 26 0.521049
0.267327 95.028030 27 0.546038
0.277228 90.553902 28 0.263340
0.287129 116.370514 22 21.750557
0.297030 99.757637 28 1.702073
0.306931 97.073845 31 0.590272
0.316832 113.340607 29 16.906818
0.326733 93.024536 33 0.076354
0.336634 85.657906 34 0.000000
0.346535 132.180145 16 38.993767
0.356436 90.609787 36 0.000000
0.366337 119.469635 13 25.650152
0.376238 84.166855 38 0.000000
0.386139 110.699768 21 14.500792
0.396040 100.568268 40 0.000000
0.405941 129.377701 4 0.806253
0.415842 133.826431 23 39.668671
0.425743 116.437134 17 21.934845
0.435644 112.031685 8 8.662608
0.445545 114.680367 14 19.874868
0.455446 95.084694 46 0.000000
0.465347 157.224380 10 62.816780
0.475248 111.500099 23 14.617036
0.485149 107.601036 49 0.000000
0.495050 103.275558 39 0.060707
0.504951 90.103279 51 0.000000
0.514852 94.155563 52 0.000000
0.524752 67.602318 53 0.000000
0.534653 112.035370 31 12.744961
0.544554 107.010948 53 0.000000
0.554455 108.084610 53 0.000000
0.564356 102.610031 23 4.687016
0.574257 115.713272 37 16.374147
0.584158 94.487617 59 0.000000
0.594059 125.928665 20 30.132725
0.603960 98.547600 61 0.000000
0.613861 105.677216 62 0.000000
0.623762 130.402939 26 34.330517
0.633663 102.102531 64 0.000000
0.643564 122.615486 29 26.055870
0.653465 122.293907 51 0.000000
0.663366 101.414680 65 0.000000
0.673267 76.143288 68 0.000000
0.683168 118.219536 53 0.000000
0.693069 70.386322 70 0.000000
0.702970 106.512917 71 0.000000
0.712871 121.560555 5 1.254766
0.722772 84.629883 72 0.000000
0.732673 98.486923 70 0.000000
0.742574 111.204407 50 0.000000
0.752475 99.995110 76 0.000000
0.762376 70.440384 77 0.000000
0.772277 91.417717 78 0.000000
0.782178 88.407768 79 0.000000
0.792079 98.543419 80 0.000000
0.801980 80.153183 81 0.000000
0.811881 118.864723 44 0.000000
0.821782 145.820511 18 47.600147
0.831683 107.099449 21 9.390520
0.841584 144.504135 18 46.043884
0.851485 91.754333 86 0.000000
0.861386 128.300674 15 29.688707
0.871287 87.782417 88 0.000000
0.881188 95.362953 85 0.000000
0.891089 152.344940 7 0.000000
0.900990 125.950310 78 0.000000
0.910891 89.355789 92 0.000000
0.920792 110.190193 77 0.000000
0.930693 135.105209 50 0.000000
0.940594 106.839104 95 0.000000
0.950495 85.439034 89 0.000000
0.960396 104.734261 75 0.000000
0.970297 131.834595 39 31.783058
0.980198 75.283546 99 0.000000
0.990099 95.237389 100 0.000000
0.009901 102.846420 1 8.538096
0.019802 93.809494 2 3.873572
0.029703 101.387161 3 9.163872
0.039604 95.404877 4 4.370043
0.049505 98.867691 5 6.941124
0.059406 101.687447 6 8.987797
0.069307 102.072662 7 9.335341
0.079208 92.911186 8 2.444994
0.089109 103.273766 9 9.807412
0.099010 103.777672 10 10.487039
0.108911 106.276405 6 11.380236
0.118812 95.242020 12 2.548354
0.128713 101.310104 13 6.658430
0.138614 100.622719 14 5.532900
0.148515 86.912643 15 0.554312
0.158416 102.494164 16 7.290943
0.168317 99.557060 17 4.235592
0.178218 100.432732 18 4.676752
0.188119 100.938545 19 4.597805
0.198020 93.750496 20 1.402288
0.207921 90.779404 21 0.750130
0.217822 108.555313 22 12.245060
0.227723 99.752876 23 3.242749
0.237624 104.574821 24 7.300449
0.247525 84.248940 25 0.014379
0.257426 98.940475 26 2.290529
0.267327 109.083145 27 11.427342
0.277228 109.559113 20 13.577164
0.287129 99.158066 29 1.606294
0.297030 106.403534 30 7.061101
0.306931 94.829544 31 0.421857
0.316832 109.089409 24 12.742313
0.326733 94.545944 33 0.080589
0.336634 112.843361 6 6.460763
0.346535 83.308472 35 0.000000
0.356436 99.610405 36 0.160018
0.366337 117.249130 14 23.183187
0.376238 105.879852 35 3.055665
0.386139 95.784447 39 0.000000
0.396040 98.744133 40 0.000000
0.405941 132.295303 15 38.230789
0.415842 90.329102 42 0.000000
0.425743 110.969429 28 12.613686
0.435644 90.895668 44 0.000000
0.445545 105.002647 45 0.000000
0.455446 100.038345 46 0.000000
0.465347 136.021744 11 41.570660
0.475248 86.918610 48 0.000000
0.485149 91.959679 49 0.000000
0.495050 127.210167 13 32.128151
0.504951 111.583725 19 15.012396
0.514852 100.008583 52 0.000000
0.524752 91.023849 53 0.000000
0.534653 139.786377 16 44.513565
0.544554 124.214302 28 28.360682
0.554455 98.563187 53 0.000000
0.564356 105.556236 52 0.000000
0.574257 134.613464 13 39.049816
0.584158 91.525398 59 0.000000
0.594059 109.328018 58 0.000000
0.603960 106.060951 61 0.000000
0.613861 151.593124 3 0.000000
0.623762 85.394646 59 0.000000
0.633663 108.195114 52 0.000000
0.643564 101.294029 65 0.000000
0.653465 86.842209 66 0.000000
0.663366 120.599258 33 22.951563
0.673267 111.157021 25 13.071708
0.683168 111.975342 58 0.000000
0.693069 109.809898 61 0.000000
0.702970 118.169563 28 20.906174
0.712871 117.894379 56 0.000000
0.722772 122.075127 61 0.000000
0.732673 113.576096 64 0.000000
0.742574 134.433533 10 36.771759
0.752475 136.320206 11 38.602638
0.762376 102.132240 58 0.000000
0.772277 121.532059 60 0.000000
0.782178 102.706230 78 0.000000
0.792079 102.903084 80 0.000000
0.801980 107.937485 77 0.000000
0.811881 139.329117 22 41.287830
0.821782 99.111343 83 0.000000
0.831683 85.487343 84 0.000000
0.841584 99.941658 85 0.000000
0.851485 108.909851 77 0.000000
0.861386 116.296196 38 16.377842
0.871287 154.222672 24 55.627346
0.881188 128.729202 12 29.985670
0.891089 117.928795 45 0.000000
0.900990 150.887238 21 51.830727
0.910891 125.124489 70 0.000000
0.920792 84.587242 93 0.000000
0.930693 108.187653 58 0.000000
0.940594 112.585091 82 0.000000
0.950495 75.705879 96 0.000000
0.960396 91.978897 97 0.000000
0.970297 101.765182 84 0.000000
0.980198 98.760445 86 0.000000
0.990099 104.697701 35 4.606381
0.009901 99.839256 1 7.829117
0.019802 100.325211 2 8.141576
0.029703 100.696106 3 8.836275
0.039604 98.500221 4 6.767516
0.049505 99.695045 5 7.615839
0.059406 94.083023 6 3.557809
0.069307 94.563393 7 3.188145
0.079208 119.981415 5 3.962147
0.089109 101.018738 9 7.471989
0.099010 94.267403 10 2.325796
0.108911 105.458145 11 11.651584
0.118812 105.416702 12 11.637062
0.128713 101.677330 13 6.982200
0.138614 106.199371 12 12.665856
0.148515 99.913055 15 5.046534
0.158416 104.121872 16 9.027447
0.168317 98.251900 17 3.719656
0.178218 117.424194 12 24.836432
0.188119 93.725868 19 1.467276
0.198020 99.504372 20 3.648800
0.207921 113.426773 12 20.049623
0.217822 107.497238 22 10.990603
0.227723 121.615387 9 5.266465
0.237624 93.036911 24 0.823062
0.247525 96.508560 25 1.574973
0.257426 107.391380 26 9.908138
0.267327 99.461090 27 1.993136
0.277228 101.795601 28 3.045600
0.287129 117.738701 19 23.623035
0.297030 92.212570 30 0.255948
0.306931 103.880066 31 4.168521
0.316832 102.535950 32 3.150223
0.326733 106.430305 33 5.747470
0.336634 97.275597 34 0.156613
0.346535 94.155937 35 0.074228
0.356436 105.553032 35 3.206350
0.366337 116.873878 22 22.104031
0.376238 92.474861 38 0.000000
0.386139 93.690407 39 0.000000
0.396040 107.567093 40 0.593876
0.405941 92.830170 41 0.000000
0.415842 101.212379 16 5.010638
0.425743 121.974930 9 4.064726
0.435644 103.031349 35 1.662431
0.445545 126.546928 29 31.488754
0.455446 89.920670 46 0.000000
0.465347 116.162682 33 18.647606
0.475248 132.117462 19 37.327164
0.485149 89.583679 49 0.000000
0.495050 87.946274 50 0.000000
0.504951 95.154022 51 0.000000
0.514852 105.303085 52 0.000000
0.524752 120.840218 7 3.240951
0.534653 82.548264 54 0.000000
0.544554 108.000557 53 0.000000
0.554455 116.973061 35 18.245754
0.564356 92.325546 57 0.000000
0.574257 119.047379 36 20.985893
0.584158 94.528244 59 0.000000
0.594059 98.112274 60 0.000000
0.603960 111.664948 51 0.000000
0.613861 122.748329 48 0.000000
0.623762 104.613831 63 0.000000
0.633663 124.270050 13 28.269548
0.643564 132.396774 22 36.203838
0.653465 86.862007 66 0.000000
0.663366 105.701355 67 0.000000
0.673267 81.837891 68 0.000000
0.683168 119.128113 24 22.449551
0.693069 101.370834 70 0.000000
0.702970 91.503189 71 0.000000
0.712871 66.957237 72 0.000000
0.722772 104.159813 73 0.000000
0.732673 76.200279 74 0.000000
0.742574 122.330650 6 0.944123
0.752475 94.446396 71 0.000000
0.762376 74.701302 77 0.000000
0.772277 98.926453 77 0.000000
0.782178 160.060883 25 61.849976
0.792079 80.302574 80 0.000000
0.801980 95.439812 80 0.000000
0.811881 184.303299 15 86.292702
0.821782 112.498749 16 14.553233
0.831683 81.514641 84 0.000000
0.841584 113.310555 59 0.000000
0.851485 79.702698 86 0.000000
0.861386 106.689880 85 0.000000
0.871287 126.182579 19 27.564386
0.881188 139.721680 33 40.984600
0.891089 124.607697 33 25.750580
0.900990 79.719688 91 0.000000
0.910891 134.854996 6 0.000000
0.920792 99.654839 72 0.000000
0.930693 110.909721 42 0.000000
0.940594 98.054283 95 0.000000
0.950495 131.885452 7 0.000000
0.960396 98.595276 57 0.000000
0.970297 107.986534 98 0.000000
0.980198 97.022820 99 0.000000
0.990099 100.770287 30 1.182531
0.009901 99.401764 1 7.353961
0.019802 100.324852 2 8.141469
0.029703 91.536140 3 2.553807
0.039604 97.631096 4 6.355209
0.049505 94.528961 5 3.766826
0.059406 98.469101 6 6.115147
0.069307 103.548386 7 10.383356
0.079208 109.568604 8 11.002274
0.089109 109.492249 9 13.604562
0.099010 97.365143 10 4.172757
0.108911 100.059738 11 6.013809
0.118812 96.127686 12 3.045145
0.128713 110.265472 11 17.440113
0.138614 111.224556 13 18.008883
0.148515 100.045723 15 5.150609
0.158416 115.467186 7 5.934378
0.168317 107.342339 17 12.276106
0.178218 88.938316 18 0.661918
0.188119 98.804443 19 3.297574
0.198020 101.592758 20 5.017676
0.207921 95.117996 21 1.672662
0.217822 106.447899 19 10.227789
0.227723 130.891068 14 38.708275
0.237624 103.880585 24 6.468222
0.247525 90.437294 25 0.361149
0.257426 106.217514 25 8.568346
0.267327 103.869995 27 5.341393
0.277228 128.840317 11 36.058464
0.287129 86.702568 29 0.000000
0.297030 84.181328 30 0.000000
0.306931 100.155937 31 1.536126
0.316832 102.851128 32 3.285013
0.326733 96.430252 33 0.188278
0.336634 98.834160 34 0.333662
0.346535 102.694862 35 1.508029
0.356436 118.780365 5 3.855220
0.366337 123.274048 13 29.702353
0.376238 101.882912 38 0.034919
0.386139 98.941132 36 0.039503
0.396040 100.500465 40 0.000000
0.405941 105.689651 19 8.637737
0.415842 80.866920 42 0.000000
0.425743 120.185051 38 22.649256
0.435644 117.890457 26 22.442524
0.445545 127.037849 13 32.612854
0.455446 111.943420 39 8.269731
0.465347 93.690697 47 0.000000
0.475248 93.329536 48 0.000000
0.485149 94.965019 49 0.000000
0.495050 109.648140 38 4.892634
0.504951 89.583549 51 0.000000
0.514852 94.834976 52 0.000000
0.524752 124.593971 13 29.392517
0.534653 101.490997 54 0.000000
0.544554 90.858841 55 0.000000
0.554455 105.046974 26 5.840853
0.564356 138.243561 16 42.888599
0.574257 114.689316 25 17.699051
0.584158 121.342049 33 24.292036
0.594059 94.282356 58 0.000000
0.603960 93.614716 61 0.000000
0.613861 89.410057 54 0.000000
0.623762 98.091606 63 0.000000
0.633663 140.105972 33 44.057911
0.643564 101.918465 52 0.000000
0.653465 98.894394 66 0.000000
0.663366 97.600151 67 0.000000
0.673267 95.960381 68 0.000000
0.683168 112.849876 53 0.000000
0.693069 103.241982 70 0.000000
0.702970 105.797813 71 0.000000
0.712871 107.885902 49 0.000000
0.722772 134.263748 5 0.094580
0.732673 121.375351 28 23.719646
0.742574 98.399887 75 0.000000
0.752475 80.921455 76 0.000000
0.762376 70.044014 77 0.000000
0.772277 100.300308 70 0.000000
0.782178 97.371269 79 0.000000
0.792079 115.964828 17 18.080534
0.801980 127.636162 56 0.000000
0.811881 107.571297 64 0.000000
0.821782 113.444717 74 0.000000
0.831683 99.236504 75 0.000000
0.841584 105.880829 20 8.255376
0.851485 94.445023 86 0.000000
0.861386 109.650482 67 0.000000
0.871287 82.789711 60 0.000000
0.881188 81.801552 89 0.000000
0.891089 104.723602 87 0.000000
0.900990 165.348938 12 66.288422
0.910891 144.130081 27 45.026783
0.920792 92.550652 93 0.000000
0.930693 78.333633 94 0.000000
0.940594 108.139236 82 0.000000
0.950495 112.514076 80 0.000000
0.960396 88.461243 97 0.000000
0.970297 115.033852 22 15.026681
0.980198 83.979675 97 0.000000
0.990099 104.955910 67 0.000000
0.009901 99.005157 1 7.154523
0.019802 102.004967 2 9.204924
0.029703 96.809715 3 5.815249
0.039604 102.383743 4 9.618056
0.049505 98.854103 5 6.937491
0.059406 101.067589 6 8.434652
0.069307 106.375595 7 12.016514
0.079208 104.573891 8 11.536539
0.089109 108.660393 9 13.913700
0.099010 94.035355 10 2.283906
0.108911 98.137993 11 4.270365
0.118812 109.132584 12 16.035732
0.128713 118.449356 8 5.257427
0.138614 106.348938 14 12.340018
0.148515 107.801521 14 13.986629
0.158416 88.477325 16 0.703398
0.168317 92.216103 17 1.254658
0.178218 106.135681 18 10.530944
0.188119 104.423424 18 8.663239
0.198020 85.257393 20 0.052058
0.207921 93.853104 21 1.184182
0.217822 101.085106 22 4.508199
0.227723 88.416985 23 0.319830
0.237624 93.113167 24 0.825404
0.247525 94.879814 25 1.048418
0.257426 108.780861 26 11.464233
0.267327 113.803642 6 6.348111
0.277228 112.626770 14 18.183388
0.287129 120.704620 20 26.973925
0.297030 98.070755 30 0.864686
0.306931 118.817848 8 5.366171
0.316832 112.839142 30 15.883685
0.326733 99.460548 33 0.957338
0.336634 113.116562 14 19.098320
0.346535 106.257034 33 4.774702
0.356436 118.263336 8 5.221735
0.366337 125.635162 19 31.790434
0.376238 107.836746 25 10.033106
0.386139 129.682816 15 36.013393
0.396040 90.524597 40 0.000000
0.405941 98.505310 41 0.000000
0.415842 116.750549 31 20.134228
0.425743 112.028656 23 15.735929
0.435644 153.620346 22 59.381630
0.445545 93.130577 45 0.000000
0.455446 96.683449 46 0.000000
0.465347 90.405884 38 0.000000
0.475248 110.163483 44 0.000000
0.485149 106.127251 49 0.000000
0.495050 127.923431 23 32.659386
0.504951 111.045135 31 11.210877
0.514852 121.686775 20 26.258533
0.524752 116.709396 35 17.944368
0.534653 105.269798 53 0.000000
0.544554 95.526459 55 0.000000
0.554455 118.054611 37 19.111839
0.564356 101.533134 57 0.000000
0.574257 99.975792 58 0.000000
0.584158 128.874496 14 33.193611
0.594059 111.184570 58 0.000000
0.603960 110.721115 45 0.000000
0.613861 107.345863 54 0.000000
0.623762 97.479652 63 0.000000
0.633663 95.264633 64 0.000000
0.643564 94.656364 65 0.000000
0.653465 98.209732 66 0.000000
0.663366 96.896042 63 0.000000
0.673267 88.994629 51 0.000000
0.683168 97.916756 69 0.000000
0.693069 115.487328 48 0.000000
0.702970 105.368736 65 0.000000
0.712871 109.433731 59 0.000000
0.722772 95.049065 73 0.000000
0.732673 111.466148 47 0.000000
0.742574 97.824532 75 0.000000
0.752475 106.459740 76 0.000000
0.762376 68.727188 77 0.000000
0.772277 174.914185 14 76.734444
0.782178 112.082062 67 0.000000
0.792079 97.046684 76 0.000000
0.801980 88.886093 81 0.000000
0.811881 146.630737 12 48.594410
0.821782 92.655121 83 0.000000
0.831683 85.453766 84 0.000000
0.841584 112.630165 79 0.000000
0.851485 80.920372 86 0.000000
0.861386 94.653976 87 0.000000
0.871287 103.664108 74 0.000000
0.881188 101.147346 89 0.000000
0.891089 120.836494 36 21.922335
0.900990 130.215515 29 31.164717
0.910891 131.304306 48 0.000000
0.920792 116.366341 25 17.001162
0.930693 63.318790 94 0.000000
0.940594 115.732933 31 16.025517
0.950495 88.987396 96 0.000000
0.960396 123.000984 36 23.165747
0.970297 105.025810 93 0.000000
0.980198 114.212608 55 0.000000
0.990099 110.317825 16 10.209576
0.009901 97.634224 1 6.421743
0.019802 99.874672 2 8.091921
0.029703 96.704033 3 5.721986
0.039604 101.777695 4 9.571845
0.049505 101.837128 5 8.985948
0.059406 110.483513 5 9.193131
0.069307 93.083214 7 2.694650
0.079208 104.178070 8 11.173578
0.089109 90.825821 9 1.737000
0.099010 104.733414 10 11.421941
0.108911 101.322472 11 7.256528
0.118812 109.114952 10 16.245224
0.128713 90.085526 13 1.246953
0.138614 108.441498 13 15.171669
0.148515 108.873436 15 15.000011
0.158416 105.846786 16 10.990866
0.168317 106.387733 17 11.254890
0.178218 110.697258 17 16.498205
0.188119 108.504150 16 13.866234
0.198020 115.728363 16 22.584303
0.207921 92.092911 21 0.807639
0.217822 94.768883 22 1.356805
0.227723 106.625610 23 9.857235
0.237624 102.835274 23 5.493048
0.247525 109.369568 15 14.953110
0.257426 98.853149 26 2.283221
0.267327 107.100082 23 10.007784
0.277228 131.563904 5 1.027032
0.287129 118.361099 20 24.321754
0.297030 100.621742 21 4.434846
0.306931 115.926346 23 21.085175
0.316832 98.338631 32 0.819160
0.326733 78.979401 33 0.000000
0.336634 106.428230 32 5.722857
0.346535 102.486092 29 3.256710
0.356436 101.009956 36 0.462704
0.366337 104.733711 36 1.855325
0.376238 132.657654 17 39.061691
0.386139 93.406738 39 0.000000
0.396040 93.036652 40 0.000000
0.405941 114.101952 22 18.452572
0.415842 98.844963 42 0.000000
0.425743 108.612915 43 0.000000
0.435644 103.109100 44 0.000000
0.445545 106.303490 43 0.000000
0.455446 90.273582 46 0.000000
0.465347 114.630753 40 12.605109
0.475248 124.172264 22 29.150450
0.485149 138.479065 7 0.405390
0.495050 103.936020 50 0.000000
0.504951 91.806931 51 0.000000
0.514852 145.040466 7 0.172503
0.524752 90.548332 53 0.000000
0.534653 98.728531 54 0.000000
0.544554 111.125244 41 0.000000
0.554455 114.067299 35 14.650037
0.564356 106.928520 35 3.824040
0.574257 110.060005 33 9.457129
0.584158 114.266411 21 17.748341
0.594059 97.809196 48 0.000000
0.603960 107.548401 61 0.000000
0.613861 91.004059 62 0.000000
0.623762 136.714523 30 40.639240
0.633663 115.223167 57 0.000000
0.643564 124.929771 26 28.557718
0.653465 110.732002 49 0.000000
0.663366 100.885315 40 0.000000
0.673267 115.049034 59 0.000000
0.683168 94.244484 69 0.000000
0.693069 96.271667 70 0.000000
0.702970 128.148773 16 31.402040
0.712871 92.391296 72 0.000000
0.722772 103.196388 71 0.000000
0.732673 80.762672 74 0.000000
0.742574 84.283417 75 0.000000
0.752475 101.620613 41 0.000000
0.762376 113.682777 63 0.000000
0.772277 126.576607 42 0.000000
0.782178 84.573318 54 0.000000
0.792079 151.752243 17 53.681561
0.801980 106.118645 68 0.000000
0.811881 100.707886 75 0.000000
0.821782 97.193909 83 0.000000
0.831683 103.904373 84 0.000000
0.841584 102.443146 85 0.000000
0.851485 100.897110 86 0.000000
0.861386 111.508423 29 12.615602
0.871287 91.785011 88 0.000000
0.881188 111.306648 9 6.689802
0.891089 105.240982 54 0.000000
0.900990 130.643585 8 0.016918
0.910891 103.759712 92 0.000000
0.920792 111.311813 72 0.000000
0.930693 82.505180 88 0.000000
0.940594 121.144073 55 0.000000
0.950495 93.429993 96 0.000000
0.960396 110.946266 82 0.000000
0.970297 123.052994 54 0.000000
0.980198 121.339363 48 0.000000
0.990099 111.911026 26 11.799783
0.009901 100.658081 1 8.101659
0.019802 102.833069 2 9.438179
0.029703 106.297531 3 9.278023
0.039604 103.555122 4 10.264939
0.049505 107.009018 5 10.647396
0.059406 101.664711 6 8.964036
0.069307 98.750549 7 5.893346
0.079208 112.000114 7 9.037534
0.089109 108.661789 7 12.018146
0.099010 105.097221 10 11.816689
0.108911 102.316452 11 8.267180
0.118812 95.889969 12 2.871118
0.128713 92.282730 13 1.644548
0.138614 85.376625 14 0.382437
0.148515 94.028412 15 1.945743
0.158416 100.868416 16 5.335468
0.168317 94.449142 17 1.886392
0.178218 88.240974 18 0.579105
0.188119 122.536934 7 3.535725
0.198020 90.672531 20 0.779598
0.207921 111.443535 17 17.274458
0.217822 80.533195 22 0.000000
0.227723 108.790344 14 14.308918
0.237624 99.489273 24 2.758567
0.247525 135.818130 8 1.168838
0.257426 81.946136 26 0.000000
0.267327 92.967476 27 0.319472
0.277228 98.313377 28 1.497200
0.287129 92.604813 29 0.357361
0.297030 89.716316 30 0.090898
0.306931 109.850197 31 11.448768
0.316832 101.554863 32 2.127789
0.326733 109.223274 33 8.914954
0.336634 102.291199 34 1.691420
0.346535 110.846413 25 14.308476
0.356436 85.877144 36 0.000000
0.366337 96.571609 37 0.000000
0.376238 102.479179 38 0.105302
0.386139 125.531898 26 31.396559
0.396040 91.108177 40 0.000000
0.405941 96.784058 41 0.000000
0.415842 123.394028 16 29.240883
0.425743 105.172859 43 0.000000
0.435644 101.028984 44 0.000000
0.445545 126.713249 14 32.265617
0.455446 87.470695 46 0.000000
0.465347 121.149429 9 4.077247
0.475248 115.768562 19 20.138340
0.485149 90.761223 49 0.000000
0.495050 121.469124 22 26.078033
0.504951 103.229492 26 4.092797
0.514852 121.977203 43 0.000000
0.524752 128.649750 33 32.926167
0.534653 85.877464 54 0.000000
0.544554 100.222298 55 0.000000
0.554455 112.892082 12 17.204334
0.564356 155.181732 20 59.873489
0.574257 133.744751 22 38.173527
0.584158 119.433647 26 22.926245
0.594059 115.415245 42 0.000000
0.603960 110.054329 45 0.000000
0.613861 89.508034 62 0.000000
0.623762 107.924706 62 0.000000
0.633663 129.149429 24 33.079899
0.643564 101.662437 55 0.000000
0.653465 93.282585 66 0.000000
0.663366 112.526009 59 0.000000
0.673267 103.630852 68 0.000000
0.683168 100.953293 69 0.000000
0.693069 105.648460 70 0.000000
0.702970 109.236366 50 0.000000
0.712871 89.079475 72 0.000000
0.722772 128.262482 47 0.000000
0.732673 88.684883 74 0.000000
0.742574 116.080627 8 3.962390
0.752475 93.536514 65 0.000000
0.762376 85.696495 77 0.000000
0.772277 100.833481 78 0.000000
0.782178 130.499390 26 32.358192
0.792079 107.008492 80 0.000000
0.801980 104.818283 68 0.000000
0.811881 97.667419 82 0.000000
0.821782 98.367279 83 0.000000
0.831683 140.008438 33 41.552624
0.841584 101.077843 85 0.000000
0.851485 120.940582 22 22.510782
0.861386 102.268639 85 0.000000
0.871287 120.996078 60 0.000000
0.881188 84.852005 89 0.000000
0.891089 164.536514 28 65.698524
0.900990 100.244507 81 0.000000
0.910891 83.004814 89 0.000000
0.920792 97.381485 92 0.000000
0.930693 143.413330 8 0.000000
